stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
87753,1037,Howard at Eugenie,,42.287868,-83.012839,1,,0,,1
88006,1040,Howard at McDougall,,42.28532712,-83.01245174,1,,0,,1
87726,1043,Howard at Edinborough,,42.28349636,-83.01131464,1,,0,,1
87457,1045,Howard at Charles,,42.28172486,-83.01016355,1,,0,,1
87817,1047,Howard at Grand Marais,,42.27955184,-83.0087982,1,,0,,1
88232,1049,Howard at Roundhouse,,42.27417733,-83.00540444,1,,0,,1
87692,1050,Sydney at Windsor Commons,,42.27198673,-82.99982227,1,,0,,1
88062,1197,Forest Glade at Mulberry,,42.30475919,-82.91291373,1,,0,,1
87740,1205,Forest Glade at Elmwood,,42.30350393,-82.9130189,1,,0,,1
88416,1204,Wildwood at Rosebriar,,42.300419,-82.912153,1,,0,,1
87853,1202,Wildwood at Hemlock,,42.2991,-82.916439,1,,0,,1
88036,1201,Wildwood at Midfield,,42.299358,-82.918171,1,,0,,1
87767,1200,Wildwood at Forest Glade,,42.30160352,-82.91913229,1,,0,,1
87531,1199,Wildwood at Beachdale,,42.30415066,-82.91858615,1,,0,,1
87460,1198,Wildwood at Apple,,42.30605069,-82.91590343,1,,0,,1
87766,1196,Wildwood at Forest Glade,,42.306912,-82.914483,1,,0,,1
88201,1194,Forest Glade at Ridge,,42.309312,-82.915651,1,,0,,1
87716,1192,Forest Glade at Eastcourt,,42.3104,-82.915909,1,,0,,1
88315,1190,Forest Glade at Tecumseh,,42.3134445,-82.916657,1,,0,,1
88301,1188,Tecumseh at Forest Glade,,42.314195,-82.918225,1,,0,,1
87486,1186,Tecumseh at Penang,,42.314338,-82.921315,1,,0,,1
88176,1184,Tecumseh at Rafih,,42.31443015,-82.92475582,1,,0,,1
87595,1182,Tecumseh at Food Basics,,42.314371,-82.929422,1,,0,,1
87937,1180,Tecumseh at Lauzon,,42.314368,-82.931415,1,,0,,1
87513,1178,Tecumseh at Annie,,42.31379379,-82.93499073,1,,0,,1
87943,1176,Tecumseh at Lauzon Parkway,,42.31323058,-82.93787641,1,,0,,1
88335,1174,Tecumseh Mall Rear Entrance,,42.316078,-82.93662,1,,0,,1
88391,1172,Tecumseh at Walmart,,42.312435,-82.942045,1,,0,,1
88313,1170,Roseville at Tecumseh,,42.311316,-82.944361,1,,0,,1
87624,1168,Roseville at Charlie Brooks,,42.30926912,-82.94303604,1,,0,,1
88341,1166,Roseville at Thornberry,,42.307942,-82.945213,1,,0,,1
88339,1164,Roseville at Thornberry,,42.30727916,-82.94740952,1,,0,,1
87894,1162,Rose at Jefferson,,42.306562,-82.949821,1,,0,,1
87908,1160,Rose at Clemenceau,,42.305798,-82.952162,1,,0,,1
88203,1158,Rose at Rivard,,42.304746,-82.955191,1,,0,,1
87493,1155,Rivard at Adstoll,,42.30695344,-82.95676154,1,,0,,1
88550,2139,Rivard at Tecumseh,,42.308453,-82.957461,1,,0,,1
87763,1151,Tecumseh at Ford,,42.30901137,-82.95975657,1,,0,,1
87561,1149,Tecumseh at Buckingham,,42.30863652,-82.96174989,1,,0,,1
88409,1147,Tecumseh at Westminster,,42.30819562,-82.96412964,1,,0,,1
88075,1145,Tecumseh at Norman,,42.307795,-82.966284,1,,0,,1
88148,1143,Tecumseh at Pillette,,42.30750934,-82.96788556,1,,0,,1
87737,1141,Tecumseh at Ellrose,,42.307129,-82.969848,1,,0,,1
88508,1203,Tecumseh at Francois,,42.30682,-82.971441,1,,0,,1
88479,1140,Tecumseh at Rossini,,42.30627564,-82.97431124,1,,0,,1
87783,1138,Tecumseh at George,,42.305856,-82.976487,1,,0,,1
88407,1136,Tecumseh at Westcott,,42.305502,-82.978342,1,,0,,1
87612,1133,Tecumseh at Central,,42.305034,-82.980858,1,,0,,1
88024,1131,Tecumseh at Meldrum,,42.30442995,-82.98402788,1,,0,,1
87618,1129,Tecumseh at Chandler,,42.30402695,-82.9861137,1,,0,,1
87855,1127,Tecumseh at Hickory,,42.30345492,-82.98931823,1,,0,,1
87754,1126,Tecumseh at Factoria,,42.30274538,-82.99281111,1,,0,,1
88354,1124,Tecumseh at Turner,,42.30225697,-82.99540401,1,,0,,1
87713,1122,Tecumseh at Durham,,42.30191943,-82.99712961,1,,0,,1
87913,1120,Tecumseh at Kildare,,42.30137533,-82.9999426,1,,0,,1
87955,1118,Tecumseh at Lincoln,,42.300816,-83.00284,1,,0,,1
87837,1114,Tecumseh at Hall,,42.30013845,-83.00635976,1,,0,,1
87541,1112,Tecumseh at Benjamin,,42.2998,-83.008198,1,,0,,1
88117,1110,Tecumseh at Parent,,42.299088,-83.011849,1,,0,,1
87473,1107,Tecumseh @ Marentette,,42.298606,-83.014407,1,,0,,1
87863,1105,Tecumseh at Howard,,42.29818962,-83.01681739,1,,0,,1
88109,1104,University at Ouellette,,42.31753495,-83.03955327,1,,0,,1
88477,1101,Victoria at University,,42.317353,-83.041148,1,,0,,1
88420,1102,Transit Terminal at Chatham,,42.31743946,-83.04331649,1,,0,,1
87557,1099,University at Bruce,,42.31604758,-83.04561056,1,,0,,1
87600,1097,University at Caron,,42.31548862,-83.04752029,1,,0,,1
87665,1095,University at Crawford,,42.31465479,-83.05014676,1,,0,,1
87738,1093,University at Elm,,42.31392707,-83.05238596,1,,0,,1
87582,1091,University at Cameron,,42.31330066,-83.05439213,1,,0,,1
87670,1090,University at Curry,,42.312489,-83.056914,1,,0,,1
87585,1088,University at Campbell,,42.31173,-83.059316,1,,0,,1
87549,1086,University at Bridge,,42.311121,-83.061229,1,,0,,1
88177,1084,University at Randolph,,42.31026409,-83.06384423,1,,0,,1
87517,1083,University at Askin,,42.30972364,-83.06552763,1,,0,,1
88136,1081,University at Patricia,,42.30864786,-83.06892851,1,,0,,1
87879,1079,University at Huron Church,,42.30802917,-83.0707573,1,,0,,1
88214,1077,Sandwich at Chewitt,,42.305907,-83.073985,1,,0,,1
88240,1074,Sandwich at Detroit,,42.304499,-83.074479,1,,0,,1
88238,1072,Mill at Sandwich,,42.301716,-83.074918,1,,0,,1
88434,1070,Mill at Wyandotte,,42.300519,-83.071396,1,,0,,1
87965,1068,Felix at Linwood,,42.29947159,-83.07008069,1,,0,,1
87648,1066,Felix at College,,42.297267,-83.068638,1,,0,,1
88671,1996,College at Brock,,42.296169,-83.07047,1,,0,,1
88266,1053,College at South,,42.293141,-83.073344,1,,0,,1
88170,1054,College at Prince,,42.289941,-83.075347,1,,0,,1
88674,2107,Prince at Wells,,42.289043,-83.072806,1,,0,,1
88683,2115,Prince at Mulford,,42.288269,-83.069712,1,,0,,1
88684,2121,Prince at Matchette,,42.287674,-83.06729,3,,0,,1
88672,1834,Hotel Dieu Grace Healthcare,,42.286447,-83.064606,1,,0,,1
88676,2036,Prince at Tecumseh,,42.287826,-83.067347,1,,0,,1
88677,2044,Prince at Mulford,,42.288482,-83.06997,1,,0,,1
88678,2062,Prince at Wells,,42.289312,-83.073287,1,,0,,1
88679,2072,College at Prince,,42.290018,-83.075127,1,,0,,1
88680,2078,College at South,,42.293331,-83.073092,1,,0,,1
88675,2026,College at Brock,,42.296194,-83.070148,1,,0,,1
87649,1067,Felix at College,,42.297257,-83.068489,1,,0,,1
88037,1069,Felix at Linwood,,42.299713,-83.070064,1,,0,,1
88435,1071,Mill at Donnelly,,42.30080438,-83.07184025,1,,0,,1
88239,1073,Mill at Sandwich,,42.30200873,-83.07538137,1,,0,,1
87681,1075,Sandwich at Detroit,,42.304855,-83.074207,1,,0,,1
88504,1055,Sandwich at Chewitt,,42.306162,-83.073529,1,,0,,1
87878,1078,University at Huron Church,,42.30788336,-83.07056398,1,,0,,1
88357,1080,University at Patricia,,42.308649,-83.068392,1,,0,,1
87577,1082,University at California,,42.309419,-83.06596,1,,0,,1
88178,1085,University at Randolph,,42.31018627,-83.06352678,1,,0,,1
88134,1087,University at Partington,,42.310798,-83.061505,1,,0,,1
87586,1089,University at Campbell,,42.311822,-83.058293,1,,0,,1
88548,2136,University at Curry,,42.312474,-83.056244,1,,0,,1
87583,1092,University at Cameron,,42.313173,-83.054048,1,,0,,1
88401,1094,University at Wellington,,42.31374732,-83.05219265,1,,0,,1
87666,1096,University at Crawford,,42.3145241,-83.0497462,1,,0,,1
87601,1098,University at Caron,,42.315465,-83.046823,1,,0,,1
87558,1100,University at Bruce,,42.315997,-83.045139,1,,0,,1
88549,2137,University at Church,,42.316573,-83.042837,1,,0,,1
88421,1103,Windsor Transit Terminal,,42.317872,-83.043526,1,,0,,1
88478,1106,Tecumseh at Howard,,42.29781129,-83.01749535,1,,0,,1
87988,1109,Tecumseh at Marentette,,42.29867934,-83.01307506,1,,0,,1
88118,1111,Tecumseh at Parent,,42.29908093,-83.01076772,1,,0,,1
87922,1113,Tecumseh at Forest,,42.299486,-83.008736,1,,0,,1
88132,1115,Tecumseh at Parkwood,,42.299899,-83.006549,1,,0,,1
88057,1117,Tecumseh at Moy,,42.30033251,-83.00437615,1,,0,,1
87956,1119,Tecumseh at Lincoln,,42.30076576,-83.00206576,1,,0,,1
87914,1121,Tecumseh at Kildare,,42.30138573,-82.9988857,1,,0,,1
87563,1123,Tecumseh at Byng,,42.30191649,-82.99604509,1,,0,,1
88379,1125,Tecumseh at Walker,,42.302507,-82.992992,1,,0,,1
87574,1128,Tecumseh at Cadillac,,42.30354288,-82.98765519,1,,0,,1
87619,1130,Tecumseh at Chandler,,42.30391714,-82.98565526,1,,0,,1
88025,1132,Tecumseh at Meldrum,,42.30440462,-82.98313516,1,,0,,1
87613,1134,Tecumseh at Central,,42.30507589,-82.97959726,1,,0,,1
87521,1135,Tecumseh at Aubin,,42.30555953,-82.97704699,1,,0,,1
87782,1137,Tecumseh at George,,42.30597953,-82.97487294,1,,0,,1
88228,1139,Tecumseh at Rossini,,42.306373,-82.972801,1,,0,,1
87773,1142,Tecumseh at Francois,,42.30676029,-82.97077374,1,,0,,1
88149,1144,Tecumseh at Pillette,,42.3073933,-82.9674514,1,,0,,1
88076,1146,Tecumseh at Norman,,42.30773,-82.965616,1,,0,,1
88410,1148,Tecumseh at Westminster,,42.308161,-82.963273,1,,0,,1
87762,1150,Tecumseh at Ford,,42.30871488,-82.96023813,1,,0,,1
88311,1152,Rivard at Tecumseh,,42.30867116,-82.95795535,1,,0,,1
87452,1153,Rivard at Adstoll,,42.30763238,-82.95714762,1,,0,,1
88220,1156,Rivard at Rose,,42.304969,-82.955866,1,,0,,1
87907,1157,Rose at Jos St. Louis,,42.305197,-82.953501,1,,0,,1
87970,1161,Rose atLloyd George,,42.306341,-82.950179,1,,0,,1
88338,1163,Roseville at Thornberry,,42.30721312,-82.94730233,1,,0,,1
88340,1165,Roseville at Thornberry,,42.307967,-82.94481499,1,,0,,1
87623,1167,Roseville at Charlie Brooks,,42.310032,-82.943381,1,,0,,1
88312,1169,Roseville at Tecumseh,,42.31157026,-82.944319,1,,0,,1
88332,1171,Tecumseh Rd. at Eastpark Plaza,,42.312026,-82.942525,1,,0,,1
88334,1173,Tecumseh Mall Rear Entrance,,42.315997,-82.936179,1,,0,,1
87934,1175,Tecumseh at Lauzon Parkway,,42.313069,-82.93708,1,,0,,1
87512,1177,Tecumseh at Annie,,42.31369,-82.933899,1,,0,,1
87936,1179,Tecumseh at Lauzon,,42.314074,-82.930852,1,,0,,1
87594,1181,Tecumseh at Canadian Tire,,42.314157,-82.928231,1,,0,,1
88175,1183,Tecumseh at Rafih,,42.31423314,-82.92433752,1,,0,,1
88142,1185,Tecumseh at Penang,,42.31417556,-82.92218859,1,,0,,1
87485,1187,Tecumseh at Metro Plaza,,42.314037,-82.919125,1,,0,,1
88314,1189,Forest Glade at Tecumseh,,42.313665,-82.916925,1,,0,,1
87715,1191,Forest Glade at Esplanade,,42.311607,-82.916426,1,,0,,1
88200,1193,Forest Glade at Ridge,,42.30907402,-82.91581095,1,,0,,1
88415,1195,Forest Glade at Wildwood,,42.306771,-82.913919,1,,0,,1
88673,1878,Hotel Dieu Grace Healthcare,,42.286305,-83.064542,1,,0,,1
88681,2090,Prince at College,,42.289898,-83.075598,1,,0,,1
88506,1116,Prince at King,,42.290487,-83.077922,1,,0,,1
88144,1211,Prince at Peter,,42.29108209,-83.08019127,1,,0,,1
88393,1213,Sandwich at Watkins,,42.29324471,-83.08092791,1,,0,,1
88267,1215,Sandwich at South,,42.29550235,-83.07952763,1,,0,,1
87632,1217,Sandwich at Chippawa,,42.29771519,-83.07818567,1,,0,,1
87556,1219,Sandwich at Brock,,42.30003416,-83.07674037,1,,0,,1
88039,1222,Wyandotte at Mill,,42.30079002,-83.07097849,1,,0,,1
88225,1224,Wyandotte at Rosedale,,42.30208485,-83.07022092,1,,0,,1
87880,1226,Wyandotte at Huron Church,,42.30359186,-83.06750609,1,,0,,1
88300,1228,Wyandotte at Sunset,,42.304659,-83.064145,1,,0,,1
88180,1231,Wyandotte at Randolph,,42.30572095,-83.06071988,1,,0,,1
87551,1233,Wyandotte at Bridge,,42.306662,-83.057748,1,,0,,1
87588,1235,Wyandotte at Campbell,,42.30732502,-83.05559891,1,,0,,1
88017,1237,Wyandotte at McKay,,42.30828581,-83.05293151,1,,0,,1
88403,1239,Wyandotte at Wellington,,42.309352,-83.049926,1,,0,,1
87668,1241,Wyandotte at Crawford,,42.31022804,-83.04741264,1,,0,,1
87890,1243,Wyandotte at Caron,,42.311495,-83.043925,1,,0,,1
87560,1245,Wyandotte at Bruce,,42.312195,-83.041933,1,,0,,1
88372,1248,Wyandotte at Victoria,,42.31328934,-83.03887084,1,,0,,1
88111,1250,Wyandotte at Ouellette,,42.313963,-83.036984,1,,0,,1
88112,1251,Wyandotte at Dufferin,,42.314303,-83.036014,1,,0,,1
87806,1253,Wyandotte at Windsor,,42.315048,-83.033924,1,,0,,1
88008,1255,Wyandotte at McDougall,,42.3156557,-83.03219696,1,,0,,1
87803,1257,Wyandotte at Glengarry,,42.316623,-83.029509,1,,0,,1
87522,1258,Wyandotte at Aylmer,,42.31708167,-83.02818852,1,,0,,1
87990,1261,Wyandotte at Marentette,,42.31820217,-83.02507512,1,,0,,1
88121,1263,Wyandotte at Parent,,42.3187372917,-83.0235872276,1,,0,,1
87995,1265,Wyandotte at Marion,,42.31965823,-83.02098592,1,,0,,1
87839,1267,Wyandotte at Hall,,42.320487,-83.018746,1,,0,,1
87799,1269,Wyandotte at Gladstone,,42.321143,-83.01703,1,,0,,1
87957,1270,Wyandotte at Lincoln,,42.32169,-83.015654,1,,0,,1
87686,1273,Wyandotte at Devonshire,,42.322989,-83.012164,1,,0,,1
88047,1274,Wyandotte at Monmouth,,42.32369671,-83.01009869,1,,0,,1
88381,1276,Wyandotte at Walker,,42.32330104,-83.00730333,1,,0,,1
87499,1278,Wyandotte at Albert,,42.32357696,-83.00391674,1,,0,,1
87702,1280,Wyandotte at Drouillard,,42.32440619,-83.00155782,1,,0,,1
87540,1282,Wyandotte at Belleview,,42.3243666,-82.99757056,1,,0,,1
88297,1284,Wyandotte at Strabane,,42.32446235,-82.99379275,1,,0,,1
88295,1286,Wyandotte at Sterling,,42.32455776,-82.99103391,1,,0,,1
87785,1288,Wyandotte at George,,42.32471,-82.988097,1,,0,,1
88230,1290,Wyandotte at Rossini,,42.325217,-82.985496,1,,0,,1
87906,1292,Wyandotte at Jos. Janisse,,42.325558,-82.983699,1,,0,,1
88151,1294,Wyandotte at Pillette,,42.326295,-82.979878,1,,0,,1
87678,1296,Wyandotte at Raymo,,42.326743,-82.977526,1,,0,,1
88412,1298,Wyandotte at Westminster,,42.327316,-82.974631,1,,0,,1
87765,1300,Wyandotte at Ford,,42.327786,-82.972171,1,,0,,1
88167,1301,Wyandotte at Prado,,42.32823601,-82.96984379,1,,0,,1
88281,1303,Wyandotte at St. Louis,,42.328607,-82.967939,1,,0,,1
87895,1306,Wyandotte at Jefferson,,42.32934649,-82.96410453,1,,0,,1
88370,1308,Wyandotte at Victor,,42.32984973,-82.9615026,1,,0,,1
88286,1311,Wyandotte at St. Marys,,42.33049664,-82.95810397,1,,0,,1
88290,1315,Wyandotte at St. Rose,,42.33118,-82.954549,1,,0,,1
87886,1317,Wyandotte at Edward,,42.331867,-82.952429,1,,0,,1
87755,1318,Wyandotte at Fairview,,42.33243731,-82.94907213,1,,0,,1
87717,1320,Wyandotte at Matthew Brady,,42.332949,-82.946097,1,,0,,1
88439,1324,Lauzon at Wyandotte,,42.33416,-82.944217,1,,0,,1
87610,1326,Lauzon at Cedarview,,42.335933,-82.945332,1,,0,,1
87635,1328,Lauzon at Clairview,,42.338143,-82.946713,1,,0,,1
88207,1330,Lauzon at Riverside,,42.339667,-82.947664,1,,0,,1
88395,1333,Riverside at Watson,,42.34138772,-82.943502,1,,0,,1
87478,1337,Riverside at Bayview Towers,,42.3424,-82.939033,1,,0,,1
87480,1339,Riverside at St Clair Towers,,42.342224,-82.937351,1,,0,,1
87481,1341,Riverside at Island View Towers,,42.34134032,-82.93564666,1,,0,,1
87483,1343,Riverside at Westchester,,42.339935,-82.933202,1,,0,,1
87611,1345,Riverdale at Cedarview,,42.33836,-82.931344,1,,0,,1
88029,1347,Riverdale at Menard,,42.33567919,-82.93069188,1,,0,,1
88441,1349,Riverdale at Wyandotte,,42.333702,-82.930236,1,,0,,1
87901,1351,Riverdale at Jerome,,42.33126454,-82.92964091,1,,0,,1
88292,1353,Riverdale at St. Rose,,42.329195,-82.92914,1,,0,,1
87487,1356,Little River Acres at Abbey,,42.326528,-82.928709,1,,0,,1
87497,1358,Little River Acres at Aire,,42.32524,-82.928695,1,,0,,1
87659,1360,Little RiverAcres at Copperfield,,42.32416089,-82.93061115,1,,0,,1
87772,1362,Little River Acres at East Moor,,42.324951,-82.933616,1,,0,,1
87969,1364,Little RiverAcres at LittleRiver,,42.32689741,-82.9345661,1,,0,,1
87927,1365,Little River at Laporte,,42.32729086,-82.93814404,1,,0,,1
87722,1366,Lauzon Road at Edgar,,42.32655211,-82.93977356,1,,0,,1
87443,1367,Lauzon Rd. at ABC Day Nursery,,42.32501,-82.938767,1,,0,,1
88351,1369,Lauzon at Tranby,,42.32406898,-82.938198,1,,0,,1
87932,1371,Lauzon Parkway at Lauzon Line,,42.321806,-82.938104,1,,0,,1
88368,1373,Lauzon Parkway at VIA Tracks,,42.31798439,-82.93906951,1,,0,,1
88336,1375,Tecumseh Mall Rear Entrance,,42.316026,-82.936944,1,,0,,1
87933,1374,Lauzon Parkway at Lauzon Line,,42.32017151,-82.93820326,1,,0,,1
87445,1372,Lauzon at Tranby,,42.32447667,-82.93813309,1,,0,,1
87442,1370,Lauzon at Trinity Towers,,42.325721,-82.93892,1,,0,,1
87939,1368,Lauzon at Little River,,42.326987,-82.939693,1,,0,,1
88505,1076,Little River at Adair,,42.327159,-82.937591,1,,0,,1
87781,1363,Little River Acres at Little Riv,,42.326924,-82.934772,1,,0,,1
87771,1361,Little River Acres at East Moor,,42.324932,-82.933836,1,,0,,1
87663,1359,Little River Acres @ Copperfield,,42.324002,-82.930596,1,,0,,1
87496,1355,Little River Acres at Aire,,42.32568611,-82.92849387,1,,0,,1
87968,1354,Little RiverAcres at LittleRiver,,42.32702385,-82.92852264,1,,0,,1
88291,1352,Riverdale at St. Rose,,42.329565,-82.929093,1,,0,,1
87900,1350,Riverdale at Jerome,,42.33155382,-82.92957352,1,,0,,1
88440,1348,Riverdale at Wyandotte,,42.333385,-82.930004,1,,0,,1
88028,1346,Riverdale at Menard,,42.335959,-82.930618,1,,0,,1
88208,1344,Riverdale at Riverside,,42.338811,-82.931317,1,,0,,1
87993,1342,Riverside at Marina,,42.34013252,-82.93323839,1,,0,,1
87482,1340,Riverside at Solidarity Towers,,42.341206,-82.935289,1,,0,,1
87479,1338,Riverside at Riverside Towers,,42.34243354,-82.9380323,1,,0,,1
87477,1336,Riverside at Shoreline Towers,,42.342363,-82.939758,1,,0,,1
87476,1334,Riverside at Dieppe,,42.34148507,-82.94320541,1,,0,,1
87938,1329,Lauzon at Riverside Dr. E.,,42.339517,-82.947743,1,,0,,1
87608,1327,Lauzon at Cecile,,42.33818257,-82.94691626,1,,0,,1
87609,1325,Lauzon at Cedarview,,42.33546542,-82.94523513,1,,0,,1
88438,1323,Lauzon at Wyandotte,,42.333924,-82.944273,1,,0,,1
88003,1321,Wyandotte at Matthew Brady,,42.33305,-82.946684,1,,0,,1
87756,1319,Wyandotte at Fairview,,42.33256309,-82.94954406,1,,0,,1
88367,1316,Wyandotte at Vernon,,42.33207244,-82.9524565,1,,0,,1
88289,1314,Wyandotte at St. Rose,,42.331329,-82.954812,1,,0,,1
88653,1262,Wyandotte at Metro,,42.331053,-82.956203,1,,0,,1
87891,1312,Wyandotte at Janisse,,42.330767,-82.957708,1,,0,,1
87858,1309,Wyandotte at Homedale,,42.33029776,-82.96013716,1,,0,,1
88511,1310,Wyandotte at Patrice,,42.329863,-82.962406,1,,0,,1
87896,1307,Wyandotte at Jefferson,,42.329482,-82.964393,1,,0,,1
88187,1304,Wyandotte at Reedmere,,42.32884587,-82.96763,1,,0,,1
88375,1302,Wyandotte at Villaire,,42.32844721,-82.96975686,1,,0,,1
87764,1299,Wyandotte at Ford,,42.32791603,-82.97252869,1,,0,,1
88411,1297,Wyandotte at Westminster,,42.32735938,-82.97537407,1,,0,,1
87677,1295,Wyandotte at Dawson,,42.326839,-82.978043,1,,0,,1
88150,1293,Wyandotte at Pillette,,42.326339,-82.980641,1,,0,,1
87905,1291,Wyandotte at Jos. Janisse,,42.325618,-82.984376,1,,0,,1
88229,1289,Wyandotte at Rossini,,42.3252567,-82.98629166,1,,0,,1
87784,1287,Wyandotte at George,,42.324845,-82.988477,1,,0,,1
88294,1285,Wyandotte at Sterling,,42.324772,-82.99061,1,,0,,1
88296,1283,Wyandotte at Strabane,,42.324623,-82.99503,1,,0,,1
87539,1281,Wyandotte at Belleview,,42.32454484,-82.99724436,1,,0,,1
87701,1279,Wyandotte at Drouillard,,42.324572,-83.001545,1,,0,,1
88282,1277,Wyandotte at St. Luke,,42.32361777,-83.00433394,1,,0,,1
88380,1275,Wyandotte at Walker,,42.323962,-83.009361,1,,0,,1
87685,1272,Wyandotte at Devonshire,,42.32329677,-83.01170465,1,,0,,1
87628,1271,Wyandotte at Chilver,,42.322436,-83.014009,1,,0,,1
87798,1268,Wyandotte at Gladstone,,42.32119,-83.017336,1,,0,,1
87838,1266,Wyandotte at Hall,,42.32043694,-83.01933249,1,,0,,1
87926,1264,Wyandotte at Langlois,,42.31914553,-83.02290103,1,,0,,1
87989,1260,Wyandotte at Marentette,,42.318106,-83.025776,1,,0,,1
87975,1259,Wyandotte at Louis,,42.31751466,-83.02742521,1,,0,,1
87802,1256,Wyandotte at Glengarry,,42.3165239,-83.03022409,1,,0,,1
88007,1254,Wyandotte at McDougall,,42.315563,-83.032945,1,,0,,1
87805,1252,Wyandotte at Goyeau,,42.314688,-83.035473,1,,0,,1
88110,1249,Wyandotte at Ouellette,,42.31399317,-83.03736897,1,,0,,1
88371,1247,Wyandotte at Victoria,,42.313292,-83.039334,1,,0,,1
87559,1244,Wyandotte at Bruce,,42.312108,-83.042663,1,,0,,1
87889,1242,Wyandotte at Janette,,42.311654,-83.043952,1,,0,,1
87667,1240,Wyandotte at Crawford,,42.310384,-83.047489,1,,0,,1
88402,1238,Wyandotte at Wellington,,42.30940847,-83.05025938,1,,0,,1
87584,1236,Wyandotte at McKay,,42.308407,-83.053041,1,,0,,1
87587,1234,Wyandotte at Campbell,,42.307199,-83.05647,1,,0,,1
87550,1232,Wyandotte at Bridge,,42.306604,-83.058315,1,,0,,1
88179,1230,Wyandotte at Randolph,,42.30569058,-83.06128803,1,,0,,1
88484,1229,Wyandotte at Sunset,,42.30454,-83.064971,1,,0,,1
88137,1227,Wyandotte at Patricia,,42.304088,-83.066403,1,,0,,1
88224,1223,Wyandotte at Rosedale,,42.302185,-83.070346,1,,0,,1
88038,1221,Wyandotte at Mill,,42.300674,-83.071228,1,,0,,1
88145,1220,Mill at Peter,,42.30163719,-83.07428407,1,,0,,1
87555,1218,Sandwich at Brock,,42.299578,-83.077229,1,,0,,1
87631,1216,Sandwich at Chippawa,,42.2974047,-83.07855843,1,,0,,1
88264,1214,Sandwich at South,,42.29496706,-83.08005297,1,,0,,1
88392,1212,Sandwich at Watkins,,42.29288744,-83.08132835,1,,0,,1
88143,1210,Prince at Peter,,42.290957,-83.080181,1,,0,,1
87919,1209,Prince at King,,42.29033153,-83.07790319,1,,0,,1
88682,2091,Prince at College,,42.289758,-83.075643,1,,0,,1
87850,1644,Lauzon Rd. at Hawthorne,,42.310866,-82.929836,1,,0,,1
88302,1646,Hawthorne at Sycamore,,42.309668,-82.932526,1,,0,,1
87852,1648,Meadowbrook at Hawthorne,,42.308644,-82.933663,1,,0,,1
87455,1650,Meadowbrook at Parkside Estates,,42.30663,-82.932394,1,,0,,1
88101,1652,Meadowbrook at Optimist Park,,42.30477652,-82.93096693,1,,0,,1
87463,1654,Meadowbrook at Essex Way,,42.30275583,-82.93009636,1,,0,,1
88021,1656,Essex Way at Meadowbrook,,42.301644,-82.930054,1,,0,,1
88162,1658,Forest Glade at Lauzon Parkway,,42.2975852,-82.92647703,1,,0,,1
87941,1657,Forest Glade at Lauzon,,42.2998962,-82.92206979,1,,0,,1
87627,1655,Beachdale at Chestnut,,42.30670012,-82.92015107,1,,0,,1
87532,1653,Esplanade at Beachdale,,42.30632691,-82.92404017,1,,0,,1
88202,1651,Esplanade at Ridge,,42.307695,-82.924693,1,,0,,1
87952,1649,Esplanade at Lilac,,42.309222,-82.925676,1,,0,,1
87940,1647,Lilac at Lauzon,,42.308722,-82.928069,1,,0,,1
87851,1645,Lauzon Road at Hawthorne,,42.310333,-82.929292,1,,0,,1
88453,1643,Lauzon Road at Yolanda,,42.312735,-82.930775,1,,0,,1
88222,1639,Clemenceau at Rose,,42.305455,-82.951701,1,,0,,1
87642,1637,Clemenceau at Joinville,,42.303628,-82.950548,1,,0,,1
87459,1635,Clemenceau at Haig,,42.3017975,-82.94939749,1,,0,,1
87815,1633,Clemenceau at Grand,,42.299496,-82.947989,1,,0,,1
88219,1631,Clemenceau at Roosevelt,,42.297379,-82.946631,1,,0,,1
88173,1629,Queen Elizabeth at Clemenceau,,42.2952,-82.945668,1,,0,,1
87825,1626,Queen Elizabeth at Grandview,,42.29449557,-82.94765061,1,,0,,1
87637,1623,Queen Elizabeth at Clarence,,42.29368938,-82.95079895,1,,0,,1
88204,1621,Rivard at Queen Elizabeth,,42.293311,-82.952568,1,,0,,1
87950,1619,Rivard at Library,,42.2954578,-82.95354863,1,,0,,1
87814,1617,Rivard at Grand,,42.2976807,-82.9526672,1,,0,,1
87835,1615,Rivard at Haig,,42.30125149,-82.9540124,1,,0,,1
87903,1613,Rivard at Joinville,,42.30297619,-82.9544205,1,,0,,1
88221,1611,Rivard at Rose,,42.304765,-82.955564,1,,0,,1
87742,1609,Ford at Empress,,42.31085093,-82.96188794,1,,0,,1
87660,1607,Ford at Coronation,,42.312727,-82.963071,1,,0,,1
87930,1605,Ford at Lassaline,,42.315934,-82.965106,1,,0,,1
88194,1603,Ford at Reginald,,42.318484,-82.966716,1,,0,,1
88235,1601,South National at Ford,,42.320464,-82.967622,1,,0,,1
87758,1599,South National at Ferndale,,42.32005027,-82.96356027,1,,0,,1
87524,1597,South National at Balfour,,42.31967714,-82.95991446,1,,0,,1
87444,1595,Jefferson at South National,,42.320517,-82.958145,1,,0,,1
87723,1593,Jefferson at Edgar,,42.32401168,-82.96034555,1,,0,,1
88185,1591,Jefferson at Raymond,,42.32593,-82.961552,1,,0,,1
88096,1589,Jefferson at Ontario,,42.32805558,-82.96289042,1,,0,,1
88445,1588,Pillette at Wyandotte,,42.325883,-82.979986,1,,0,,1
